"source","mode","target","id"
"EAR riboswitch","repression","epsL","EAR riboswitchepsLrepression"
"EAR riboswitch","repression","epsF","EAR riboswitchepsFrepression"
"EAR riboswitch","repression","epsA","EAR riboswitchepsArepression"
"fur","repression","fhuD","furfhuDrepression"
"ccpA","repression","amyE","ccpAamyErepression"
"abrB","activation","amyE","abrBamyEactivation"
"sigA","activation","amyE","sigAamyEactivation"
"spoVT","repression","gpr","spoVTgprrepression"
"spoVT","repression","spoIIP","spoVTspoIIPrepression"
"sigF","activation","gpr","sigFgpractivation"
"sigG","activation","gpr","sigGgpractivation"
"sigG","activation","spoIIP","sigGspoIIPactivation"
"sigW","activation","xpaC","sigWxpaCactivation"
"sigW","activation","yaaN","sigWyaaNactivation"
"sigW","activation","yaaO","sigWyaaOactivation"
"sigK","activation","xpaC","sigKxpaCactivation"
"sigK","activation","yaaN","sigKyaaNactivation"
"sigK","activation","yaaO","sigKyaaOactivation"
"S-box","repression","yxjG","S-boxyxjGrepression"
"sigA","activation","yqiI","sigAyqiIactivation"
"sigA","activation","yqiH","sigAyqiHactivation"
"sigA","activation","yqiK","sigAyqiKactivation"
"zur","repression","rpmEB","zurrpmEBrepression"
"sigB","activation","rpmEB","sigBrpmEBactivation"
"sigA","activation","trmU","sigAtrmUactivation"
"sigA","activation","yrvO","sigAyrvOactivation"
"sigA","activation","cymR","sigAcymRactivation"
"spx","activation","ytpP","spxytpPactivation"
"spx","activation","ytpQ","spxytpQactivation"
"spx","activation","ytpR","spxytpRactivation"
"sigA","activation","ytpP","sigAytpPactivation"
"sigA","activation","ytpQ","sigAytpQactivation"
"sigA","activation","ytpR","sigAytpRactivation"
"spx","activation","yugJ","spxyugJactivation"
"sigF","activation","lonB","sigFlonBactivation"
"purR","repression","pbuO","purRpbuOrepression"
"spo0A","repression","metS","spo0AmetSrepression"
"sigE","activation","sqhC","sigEsqhCactivation"
"sigE","activation","sodF","sigEsodFactivation"
"ccpA","repression","licB","ccpAlicBrepression"
"ccpA","repression","licC","ccpAlicCrepression"
"ccpA","repression","licH","ccpAlicHrepression"
"ccpA","repression","licA","ccpAlicArepression"
"licR","activation","licB","licRlicBactivation"
"licR","activation","licC","licRlicCactivation"
"licR","activation","licH","licRlicHactivation"
"licR","activation","licA","licRlicAactivation"
"sigA","activation","licB","sigAlicBactivation"
"sigA","activation","licC","sigAlicCactivation"
"sigA","activation","licH","sigAlicHactivation"
"sigA","activation","licA","sigAlicAactivation"
"sigA","activation","guaA","sigAguaAactivation"
"sigA","activation","licT","sigAlicTactivation"
"sigA","activation","vmlR","sigAvmlRactivation"
"abrB","repression","sivA","abrBsivArepression"
"fur","repression","ydhU/2","furydhU/2repression"
"spo0A","activation","skfC","spo0AskfCactivation"
"spo0A","activation","skfG","spo0AskfGactivation"
"spo0A","activation","skfE","spo0AskfEactivation"
"spo0A","activation","skfF","spo0AskfFactivation"
"spo0A","activation","skfA","spo0AskfAactivation"
"spo0A","activation","skfH","spo0AskfHactivation"
"spo0A","activation","skfB","spo0AskfBactivation"
"abrB","repression","skfC","abrBskfCrepression"
"abrB","repression","skfG","abrBskfGrepression"
"abrB","repression","skfE","abrBskfErepression"
"abrB","repression","skfF","abrBskfFrepression"
"abrB","repression","skfA","abrBskfArepression"
"abrB","repression","skfH","abrBskfHrepression"
"abrB","repression","skfB","abrBskfBrepression"
"phoP","activation","skfC","phoPskfCactivation"
"phoP","activation","skfG","phoPskfGactivation"
"phoP","activation","skfE","phoPskfEactivation"
"phoP","activation","skfF","phoPskfFactivation"
"phoP","activation","skfA","phoPskfAactivation"
"phoP","activation","skfH","phoPskfHactivation"
"phoP","activation","skfB","phoPskfBactivation"
"sigA","activation","skfC","sigAskfCactivation"
"sigA","activation","skfG","sigAskfGactivation"
"sigA","activation","skfE","sigAskfEactivation"
"sigA","activation","skfF","sigAskfFactivation"
"sigA","activation","skfA","sigAskfAactivation"
"sigA","activation","skfH","sigAskfHactivation"
"sigA","activation","skfB","sigAskfBactivation"
"spo0A","activation","kinA","spo0AkinAactivation"
"sigH","activation","kinA","sigHkinAactivation"
"comK","activation","nin","comKninactivation"
"comK","activation","nucA","comKnucAactivation"
"sigK","activation","cotR","sigKcotRactivation"
"gamR","repression","gamR","gamRgamRrepression"
"sigA","activation","gamR","sigAgamRactivation"
"sigF","activation","sspN","sigFsspNactivation"
"sigF","activation","tlp","sigFtlpactivation"
"sigG","activation","sspN","sigGsspNactivation"
"sigG","activation","tlp","sigGtlpactivation"
"sigD","activation","rnaC","sigDrnaCactivation"
"sigA","activation","addA","sigAaddAactivation"
"sigA","activation","sbcD","sigAsbcDactivation"
"sigA","activation","addB","sigAaddBactivation"
"sigA","activation","hlpB","sigAhlpBactivation"
"sigA","activation","sbcC","sigAsbcCactivation"
"comK","activation","addA","comKaddAactivation"
"comK","activation","sbcD","comKsbcDactivation"
"comK","activation","addB","comKaddBactivation"
"comK","activation","hlpB","comKhlpBactivation"
"comK","activation","sbcC","comKsbcCactivation"
"desR","activation","des","desRdesactivation"
"sigA","activation","des","sigAdesactivation"
"fur","repression","yxeB","furyxeBrepression"
"sigA","activation","sipS","sigAsipSactivation"
"sigA","activation","licR","sigAlicRactivation"
"nsrR","repression","narK","nsrRnarKrepression"
"fnr","activation","narK","fnrnarKactivation"
"sigA","activation","narK","sigAnarKactivation"
"fur","repression","hmoA","furhmoArepression"
"spo0A","activation","racA","spo0AracAactivation"
"sigH","activation","racA","sigHracAactivation"
"sigE","activation","yobW","sigEyobWactivation"
"sigK","activation","yobW","sigKyobWactivation"
"sigA","activation","yuxO","sigAyuxOactivation"
"sigA","activation","comP","sigAcomPactivation"
"sigA","activation","comX","sigAcomXactivation"
"sigA","activation","comA","sigAcomAactivation"
"sigA","activation","comQ","sigAcomQactivation"
"gerE","activation","yppG","gerEyppGactivation"
"sigK","activation","yppG","sigKyppGactivation"
"sigE","activation","yppG","sigEyppGactivation"
"sigD","activation","flhP","sigDflhPactivation"
"sigD","activation","flhO","sigDflhOactivation"
"sigA","activation","smc","sigAsmcactivation"
"sigA","activation","rnc","sigArncactivation"
"abrB","repression","bslA","abrBbslArepression"
"lutR","activation","bslA","lutRbslAactivation"
"degU","activation","bslA","degUbslAactivation"
"gerE","activation","cotQ","gerEcotQactivation"
"sigK","activation","cotQ","sigKcotQactivation"
"sigG","activation","cotQ","sigGcotQactivation"
"walR","activation","lytE","walRlytEactivation"
"spo0A","repression","lytE","spo0AlytErepression"
"sigA","activation","lytE","sigAlytEactivation"
"sigH","activation","lytE","sigHlytEactivation"
"sigI","activation","lytE","sigIlytEactivation"
"sigA","activation","yqxD","sigAyqxDactivation"
"sigA","activation","dnaG","sigAdnaGactivation"
"sigH","activation","yqxD","sigHyqxDactivation"
"sigH","activation","dnaG","sigHdnaGactivation"
"spo0A","repression","sigA","spo0AsigArepression"
"spo0A","repression","yqxD","spo0AyqxDrepression"
"spo0A","repression","dnaG","spo0AdnaGrepression"
"sigA","activation","xynA","sigAxynAactivation"
"spx","activation","ylbQ","spxylbQactivation"
"spx","activation","bshC","spxbshCactivation"
"sigA","activation","ylbQ","sigAylbQactivation"
"sigA","activation","bshC","sigAbshCactivation"
"sigG","activation","yrrD","sigGyrrDactivation"
"ccpA","repression","ysfE","ccpAysfErepression"
"ccpA","repression","cstA","ccpAcstArepression"
"sigA","activation","ysfE","sigAysfEactivation"
"sigA","activation","cstA","sigAcstAactivation"
"citR","repression","citA","citRcitArepression"
"citR","repression","yhdF","citRyhdFrepression"
"sigA","activation","citA","sigAcitAactivation"
"sigA","activation","yhdF","sigAyhdFactivation"
"codY","repression","yhjB","codYyhjBrepression"
"codY","repression","yhjC","codYyhjCrepression"
"comK","activation","yhjB","comKyhjBactivation"
"comK","activation","yhjC","comKyhjCactivation"
"codY","repression","bkdR","codYbkdRrepression"
"spo0A","activation","yerC","spo0AyerCactivation"
"spo0A","activation","yerB","spo0AyerBactivation"
"sigB","activation","yxkO","sigByxkOactivation"
"nagR","repression","yflI","nagRyflIrepression"
"nagR","repression","yflG","nagRyflGrepression"
"nagR","repression","yflH","nagRyflHrepression"
"sigA","activation","yflI","sigAyflIactivation"
"sigA","activation","yflG","sigAyflGactivation"
"sigA","activation","yflH","sigAyflHactivation"
"sigB","activation","yflI","sigByflIactivation"
"sigB","activation","yflG","sigByflGactivation"
"sigB","activation","yflH","sigByflHactivation"
"sigK","activation","cwlC","sigKcwlCactivation"
"sigA","activation","ptsG","sigAptsGactivation"
"glcT","activation","ptsI","glcTptsIactivation"
"glcT","activation","ptsH","glcTptsHactivation"
"glcT","activation","ptsG","glcTptsGactivation"
"mhqR","repression","mhqD","mhqRmhqDrepression"
"mhqR","repression","mhqE","mhqRmhqErepression"
"sigA","activation","mhqD","sigAmhqDactivation"
"sigA","activation","mhqE","sigAmhqEactivation"
"sigB","activation","yacL","sigByacLactivation"
"sigB","activation","ispF","sigBispFactivation"
"sigB","activation","ispD","sigBispDactivation"
"sigM","activation","yacL","sigMyacLactivation"
"sigM","activation","ispF","sigMispFactivation"
"sigM","activation","ispD","sigMispDactivation"
"sigA","activation","spo0B","sigAspo0Bactivation"
"sigA","activation","obg","sigAobgactivation"
"sigA","activation","thrR","sigAthrRactivation"
"sigA","activation","pheA","sigApheAactivation"
"spoIIID","repression","spoIVA","spoIIIDspoIVArepression"
"sigE","activation","spoIVA","sigEspoIVAactivation"
"ccpA","repression","citZ","ccpAcitZrepression"
"ccpC","repression","citZ","ccpCcitZrepression"
"sigA","activation","citZ","sigAcitZactivation"
"tnrA","repression","yttA","tnrAyttArepression"
"sigD","activation","yxkH","sigDyxkHactivation"
"codY","repression","ybfJ","codYybfJrepression"
"codY","repression","mpr","codYmprrepression"
"yvrHb","activation","rsiX","yvrHbrsiXactivation"
"yvrHb","activation","sigX","yvrHbsigXactivation"
"sigA","activation","rsiX","sigArsiXactivation"
"sigA","activation","sigX","sigAsigXactivation"
"sigX","activation","rsiX","sigXrsiXactivation"
"sigX","activation","sigX","sigXsigXactivation"
"perR","repression","yjbC","perRyjbCrepression"
"sigM","activation","yjbC","sigMyjbCactivation"
"sigW","activation","yjbC","sigWyjbCactivation"
"sigB","activation","yjbC","sigByjbCactivation"
"sigX","activation","yjbC","sigXyjbCactivation"
"codY","repression","bacG","codYbacGrepression"
"dnaA","repression","tsaC","dnaAtsaCrepression"
"rok","repression","yjcN","rokyjcNrepression"
"spoIIID","activation","spoVM","spoIIIDspoVMactivation"
"sigE","activation","spoVM","sigEspoVMactivation"
"sigB","activation","ywmF","sigBywmFactivation"
"gerE","repression","gerT","gerEgerTrepression"
"sigK","activation","gerT","sigKgerTactivation"
"ccpA","repression","drm","ccpAdrmrepression"
"ccpA","repression","pupG","ccpApupGrepression"
"sigA","activation","drm","sigAdrmactivation"
"sigA","activation","pupG","sigApupGactivation"
"spo0A","repression","pdxS","spo0ApdxSrepression"
"spo0A","repression","pdxT","spo0ApdxTrepression"
"abrB","repression","xynC","abrBxynCrepression"
"abrB","repression","xynD","abrBxynDrepression"
"abrB","repression","yoaW","abrByoaWrepression"
"sigE","activation","yoaW","sigEyoaWactivation"
"mtlR","activation","mtlD","mtlRmtlDactivation"
"mtlR","activation","mtlA","mtlRmtlAactivation"
"mtlR","activation","mtlF","mtlRmtlFactivation"
"sigA","activation","mtlD","sigAmtlDactivation"
"sigA","activation","mtlA","sigAmtlAactivation"
"sigA","activation","mtlF","sigAmtlFactivation"
"sigF","activation","gerD","sigFgerDactivation"
"sigG","activation","gerD","sigGgerDactivation"
"sigB","activation","yoaA","sigByoaAactivation"
"sigB","activation","yoxB","sigByoxBactivation"
"sigB","activation","yoxC","sigByoxCactivation"
"sigD","activation","yfmS","sigDyfmSactivation"
"sigD","activation","yfmT","sigDyfmTactivation"
"sigW","activation","ydbT","sigWydbTactivation"
"sigW","activation","ydbS","sigWydbSactivation"
"sigG","activation","yoaR","sigGyoaRactivation"
"sigE","activation","usd","sigEusdactivation"
"sigE","activation","spoIIID","sigEspoIIIDactivation"
"lexA","repression","tagC","lexAtagCrepression"
"ahrC","repression","argH","ahrCargHrepression"
"ahrC","repression","argG","ahrCargGrepression"
"sigM","activation","coaX","sigMcoaXactivation"
"sigM","activation","yacC","sigMyacCactivation"
"sigH","activation","dacC","sigHdacCactivation"
"sigH","activation","galM","sigHgalMactivation"
"sigB","activation","dacC","sigBdacCactivation"
"sigB","activation","galM","sigBgalMactivation"
"lexA","repression","ytsJ","lexAytsJrepression"
"lexA","repression","dnaE","lexAdnaErepression"
"hxlR","activation","hxlA","hxlRhxlAactivation"
"hxlR","activation","hxlB","hxlRhxlBactivation"
"malR","activation","yflS","malRyflSactivation"
"gerE","activation","cgeB","gerEcgeBactivation"
"gerE","activation","cgeA","gerEcgeAactivation"
"gerR","activation","cgeB","gerRcgeBactivation"
"gerR","activation","cgeA","gerRcgeAactivation"
"sigK","activation","cgeB","sigKcgeBactivation"
"sigK","activation","cgeA","sigKcgeAactivation"
"tnrA","activation","ywrD","tnrAywrDactivation"
"hypR","activation","hypO","hypRhypOactivation"
"sigA","activation","hypO","sigAhypOactivation"
"comA","activation","degQ","comAdegQactivation"
"degU","activation","degQ","degUdegQactivation"
"sigA","activation","degQ","sigAdegQactivation"
"spoVT","repression","gerAB","spoVTgerABrepression"
"spoVT","repression","gerAC","spoVTgerACrepression"
"spoVT","repression","gerAA","spoVTgerAArepression"
"sigG","activation","gerAB","sigGgerABactivation"
"sigG","activation","gerAC","sigGgerACactivation"
"sigG","activation","gerAA","sigGgerAAactivation"
"sigF","activation","gerAB","sigFgerABactivation"
"sigF","activation","gerAC","sigFgerACactivation"
"sigF","activation","gerAA","sigFgerAAactivation"
"T-box","activation","tyrS","T-boxtyrSactivation"
"sigA","activation","tyrS","sigAtyrSactivation"
"lmrA","repression","lmrB","lmrAlmrBrepression"
"lmrA","repression","lmrA","lmrAlmrArepression"
"sigA","activation","lmrB","sigAlmrBactivation"
"sigA","activation","lmrA","sigAlmrAactivation"
"sigD","activation","lytD","sigDlytDactivation"
"iolR","repression","iolR","iolRiolRrepression"
"iolR","repression","iolS","iolRiolSrepression"
"sigA","activation","iolR","sigAiolRactivation"
"sigA","activation","iolS","sigAiolSactivation"
"glvR","activation","glvR","glvRglvRactivation"
"glvR","activation","malA","glvRmalAactivation"
"glvR","activation","malP","glvRmalPactivation"
"ccpA","repression","glvR","ccpAglvRrepression"
"ccpA","repression","malA","ccpAmalArepression"
"ccpA","repression","malP","ccpAmalPrepression"
"sigA","activation","glvR","sigAglvRactivation"
"sigA","activation","malA","sigAmalAactivation"
"sigA","activation","malP","sigAmalPactivation"
"ccpA","repression","acoR","ccpAacoRrepression"
"sigA","activation","sspH","sigAsspHactivation"
"sigA","activation","acoR","sigAacoRactivation"
"sigE","activation","gerQ","sigEgerQactivation"
"sigM","activation","ponA","sigMponAactivation"
"sigM","activation","recU","sigMrecUactivation"
"sigA","activation","ponA","sigAponAactivation"
"sigA","activation","recU","sigArecUactivation"
"lexA","repression","ligA","lexAligArepression"
"lexA","repression","pcrB","lexApcrBrepression"
"lexA","repression","yerH","lexAyerHrepression"
"lexA","repression","pcrA","lexApcrArepression"
"sigB","activation","ykgB","sigBykgBactivation"
"sigB","activation","ykgA","sigBykgAactivation"
"sigB","activation","yocK","sigByocKactivation"
"ccpA","repression","nupC","ccpAnupCrepression"
"ccpA","repression","dra","ccpAdrarepression"
"ccpA","repression","pdp","ccpApdprepression"
"deoR","repression","nupC","deoRnupCrepression"
"deoR","repression","dra","deoRdrarepression"
"deoR","repression","pdp","deoRpdprepression"
"sigA","activation","nupC","sigAnupCactivation"
"sigA","activation","dra","sigAdraactivation"
"sigA","activation","pdp","sigApdpactivation"
"sigG","activation","yuzA","sigGyuzAactivation"
"sigB","activation","yuzA","sigByuzAactivation"
"resD","activation","roxS","resDroxSactivation"
"rex","repression","roxS","rexroxSrepression"
"resD","repression","glpF","resDglpFrepression"
"resD","repression","glpK","resDglpKrepression"
"resD","repression","ndh","resDndhrepression"
"resD","repression","yjlC","resDyjlCrepression"
